location_id,koppen_code,vegetation_zone,country_derived
64577,ET,,Ecuador
64578,Cwa,Wüste / Trockengebiete,Mexico
64579,Cwb,Wüste / Trockengebiete,Mexico
64580,Af,Überschwemmtes Grasland,
64581,Aw,Tropischer Trockenwald,Mexico
64582,Aw,,
64583,Cfa,Tropischer Regenwald,Mexico
64584,Cfa,Tropischer Regenwald,Brazil
64585,Csb,Gemäßigter Laubwald,Chile
64586,Aw,Wüste / Trockengebiete,Ecuador
64587,Csb,Gemäßigter Laubwald,Chile
64588,Cwb,Tropischer Nadelwald,Mexico
64589,Aw,Tropisches Grasland / Savanne,Brazil
64590,Aw,Tropischer Nadelwald,El Salvador
64591,Af,Tropischer Regenwald,Ecuador
64592,Cfa,Gemäßigtes Grasland,Argentina
64593,Aw,Wüste / Trockengebiete,Ecuador
64594,Aw,,
64595,BSh,Wüste / Trockengebiete,
64596,Csb,Mittelmeervegetation,Chile
64597,Cfb,Gebirgs-Grasland,Ecuador
64598,Cfb,Tropischer Regenwald,Colombia
64599,Cwb,Tropischer Nadelwald,Mexico
64600,Cfa,Tropischer Regenwald,Brazil
64601,Af,,Costa Rica
64602,Cfa,Tropisches Grasland / Savanne,
64603,Af,Tropischer Regenwald,Peru
64604,Cfa,Gemäßigtes Grasland,Argentina
64605,Af,Tropischer Regenwald,
64606,Cfa,Überschwemmtes Grasland,Argentina
64607,Cwb,Wüste / Trockengebiete,Mexico
64608,Aw,Wüste / Trockengebiete,Ecuador
64609,Cfa,Tropisches Grasland / Savanne,
64610,Cfa,Tropisches Grasland / Savanne,
64611,BSk,Wüste / Trockengebiete,Mexico
64612,Am,Tropischer Regenwald,Ecuador
64613,Af,Tropischer Regenwald,Dominican Republic
64614,Am,Tropisches Grasland / Savanne,Bolivia
64615,Aw,Tropischer Trockenwald,Mexico
64616,Cwa,Tropisches Grasland / Savanne,Brazil
64617,Cfa,Tropischer Regenwald,Brazil
64618,Aw,Wüste / Trockengebiete,Venezuela
64619,Cwa,Tropischer Trockenwald,Mexico
64620,Af,Tropischer Regenwald,Ecuador
64621,Af,Tropischer Regenwald,Costa Rica
64622,BSh,Wüste / Trockengebiete,
64623,Am,Tropischer Regenwald,
64624,Cfb,Tropischer Regenwald,Brazil
64625,Cfa,Tropisches Grasland / Savanne,
64626,Aw,Tropischer Trockenwald,Mexico
64627,Af,Tropischer Regenwald,Puerto Rico
64628,Csb,Mittelmeervegetation,Chile
64629,Cfa,Tropisches Grasland / Savanne,
64630,BSh,Wüste / Trockengebiete,Mexico
64631,Cfa,Tropischer Regenwald,Brazil
64632,Cfb,Tropischer Regenwald,Peru
64633,Cfb,Tropischer Regenwald,Brazil
64634,Aw,Wüste / Trockengebiete,Brazil
64635,Cfa,Tropischer Regenwald,Brazil
64636,Csb,Gemäßigter Laubwald,Chile
64637,BSk,Gemäßigter Laubwald,Chile
64638,Cfb,Gemäßigter Laubwald,Chile
64639,Cfa,Tropischer Regenwald,Brazil
64640,Cwb,Wüste / Trockengebiete,Mexico
64641,BWh,Wüste / Trockengebiete,Mexico
64642,Am,Mangroven,French Guiana
64643,Aw,Wüste / Trockengebiete,Brazil
64644,BSk,Mittelmeervegetation,Chile
64645,Cfa,Tropischer Regenwald,Brazil
64646,Cfa,Gemäßigtes Grasland,Argentina
64647,Cwb,Tropischer Nadelwald,Mexico
64648,Cfa,,
64649,Cwb,Tropischer Trockenwald,Bolivia
64650,Csb,Mittelmeervegetation,Chile
64651,Cfa,Tropischer Regenwald,Brazil
64652,BWh,Wüste / Trockengebiete,Mexico
64653,Csa,Mittelmeervegetation,Chile
64654,Cfa,Gemäßigtes Grasland,Argentina
64655,Cfa,Tropisches Grasland / Savanne,Uruguay
64656,Aw,Gemäßigter Nadelwald,
64657,Cfb,Tropischer Regenwald,Peru
64658,Cfa,Tropisches Grasland / Savanne,
64659,Cwb,Tropischer Regenwald,Peru
64660,Af,Tropischer Regenwald,Dominican Republic
64661,BSk,Wüste / Trockengebiete,Mexico
64662,Cfa,Gemäßigtes Grasland,Argentina
64663,BSh,Tropischer Trockenwald,Mexico
64664,Af,Tropischer Regenwald,Ecuador
64665,Cfb,Gemäßigter Laubwald,
64666,Cfb,Gemäßigter Laubwald,Chile
64667,Aw,,Brazil
64668,Cfa,Tropisches Grasland / Savanne,Uruguay
64669,Af,Tropischer Regenwald,Ecuador
64670,Aw,Tropischer Trockenwald,Nicaragua
64671,Cfa,Tropischer Regenwald,Brazil
64672,Cfa,Tropisches Grasland / Savanne,
64673,Aw,Tropisches Grasland / Savanne,Brazil
64674,,Tropischer Regenwald,Mexico
64675,Cfa,Gemäßigtes Grasland,Argentina
64676,Cfa,Gemäßigtes Grasland,Argentina
64677,Cfa,,
64678,Csb,Mittelmeervegetation,Chile
64679,Af,Tropischer Regenwald,Suriname
64680,Aw,Tropisches Grasland / Savanne,Brazil
64681,Cfa,Tropisches Grasland / Savanne,
64682,Am,Tropischer Regenwald,Brazil
64683,Aw,Mangroven,
64684,Am,Tropischer Regenwald,Costa Rica
64685,Cwb,Tropischer Nadelwald,Mexico
64686,Aw,,Panama
64687,Cfa,Gemäßigtes Grasland,Argentina
64688,Cfa,Tropischer Regenwald,Argentina
64689,BWh,Wüste / Trockengebiete,Mexico
64690,Cfb,Gemäßigter Laubwald,Chile
64691,Am,,
64692,Aw,Tropischer Trockenwald,Mexico
64693,BSk,Wüste / Trockengebiete,Mexico
64694,Cwb,Wüste / Trockengebiete,Mexico
64695,BSh,Wüste / Trockengebiete,
64696,Cfb,Tropischer Regenwald,Mexico
64697,Cfb,Tropischer Regenwald,Ecuador
64698,Cfa,Wüste / Trockengebiete,Mexico
64699,Am,Tropischer Regenwald,Costa Rica
64700,Cwb,Tropischer Trockenwald,Bolivia
64701,Csb,Tropischer Regenwald,Ecuador
64702,Cfa,Tropischer Regenwald,Mexico
64703,Cfa,Gemäßigtes Grasland,Argentina
64704,Am,Tropischer Regenwald,Panama
64705,Cwb,Tropischer Nadelwald,Mexico
64706,Csb,Tropischer Regenwald,Ecuador
64707,Aw,Überschwemmtes Grasland,
64708,Csb,Tropischer Regenwald,Ecuador
64709,Cwb,Tropischer Nadelwald,Mexico
64710,Cwb,Tropischer Regenwald,Argentina
64711,Cfa,Gemäßigtes Grasland,Argentina
64712,Csb,Mittelmeervegetation,Chile
64713,Cfa,Gemäßigtes Grasland,Argentina
64714,Cwb,Tropischer Nadelwald,Guatemala
64715,Cwb,Tropischer Nadelwald,Mexico
64716,Af,Tropischer Regenwald,Costa Rica
64717,Aw,Wüste / Trockengebiete,Brazil
64718,Cfb,Tropischer Regenwald,Peru
64719,Cwb,Tropischer Regenwald,Costa Rica
64720,Cwa,Tropisches Grasland / Savanne,Argentina
64721,Csb,Gemäßigter Laubwald,Chile
64722,Cfb,Tropischer Regenwald,Brazil
64723,Cfa,Tropisches Grasland / Savanne,Uruguay
64724,Cfb,Tropischer Regenwald,Brazil
64725,Cwb,Tropischer Regenwald,Brazil
64726,Am,Tropischer Regenwald,Panama
64727,Cfa,Wüste / Trockengebiete,Mexico
64728,Aw,Tropischer Trockenwald,Mexico
64729,Cwb,Wüste / Trockengebiete,Mexico
64730,BWh,Wüste / Trockengebiete,Mexico
64731,Cfa,Wüste / Trockengebiete,
64732,Am,Tropischer Regenwald,
64733,Af,Tropischer Regenwald,Costa Rica
64734,Csb,Tropischer Regenwald,Ecuador
64735,Cfa,Tropisches Grasland / Savanne,
64736,Am,Tropischer Regenwald,Panama
64737,BWh,Tropischer Trockenwald,Peru
64738,Aw,,Ecuador
64739,BSh,Wüste / Trockengebiete,
64740,BSh,Tropischer Trockenwald,Mexico
64741,Am,Tropischer Regenwald,Costa Rica
64742,Am,Tropischer Regenwald,French Guiana
64743,BSh,Tropischer Trockenwald,Mexico
64744,Cfa,Tropisches Grasland / Savanne,Uruguay
64745,,Tropischer Regenwald,Mexico
64746,Cfa,Tropischer Regenwald,Brazil
64747,BSh,Tropischer Trockenwald,Mexico
64748,Aw,Tropischer Nadelwald,Honduras
64749,Cfa,Gemäßigtes Grasland,Argentina
64750,Aw,Tropischer Regenwald,Bolivia
64751,Af,Tropischer Regenwald,Peru
64752,Cfa,Tropischer Regenwald,Brazil
64753,Cfb,Tropischer Regenwald,Colombia
64754,Af,Tropischer Regenwald,Costa Rica
64755,Am,Überschwemmtes Grasland,
64756,Af,Tropischer Regenwald,Peru
64757,Am,Tropischer Regenwald,
64758,Aw,Tropischer Regenwald,Brazil
64759,Csb,Tropischer Nadelwald,Mexico
64760,Cwb,Tropischer Nadelwald,Mexico
64761,Aw,Tropischer Trockenwald,Mexico
64762,Csb,Gemäßigter Laubwald,Chile
64763,Cfa,,Argentina
64764,Cwb,Wüste / Trockengebiete,Mexico
64765,Cwb,Tropischer Nadelwald,Mexico
64766,Am,Tropischer Regenwald,
64767,Aw,,Brazil
64768,Aw,Tropisches Grasland / Savanne,Brazil
64769,Cwb,Tropischer Nadelwald,Mexico
64770,Aw,Wüste / Trockengebiete,Brazil
64771,BSh,Tropischer Trockenwald,Mexico
64772,Am,Tropischer Regenwald,Brazil
64773,BWh,Wüste / Trockengebiete,Mexico
64774,Csa,Mittelmeervegetation,Chile
64775,Cfa,Tropischer Regenwald,Brazil
64776,BWh,Wüste / Trockengebiete,Peru
64777,Cfb,Gemäßigtes Grasland,Argentina
64778,Cfb,Tropischer Regenwald,Colombia
64779,Af,Tropischer Regenwald,Colombia
64780,Cfa,Gemäßigtes Grasland,Argentina
64781,Aw,Tropischer Trockenwald,Mexico
64782,Cwb,Tropischer Nadelwald,Mexico
64783,Am,Tropischer Regenwald,Costa Rica
64784,Cfa,Tropischer Regenwald,Mexico
64785,Cfa,,Argentina
64786,Csb,Tropischer Regenwald,Ecuador
64787,Cfb,Gemäßigter Laubwald,Chile
64788,Cfa,Tropischer Regenwald,Brazil
64789,Cwb,Tropischer Regenwald,Bolivia
64790,Cwa,Tropischer Trockenwald,Mexico
64791,Cfa,Tropischer Regenwald,Argentina
64792,Cwb,Tropisches Grasland / Savanne,Argentina
64793,BSh,Wüste / Trockengebiete,Mexico
64794,Cwb,Tropischer Regenwald,Argentina
64795,BSh,Wüste / Trockengebiete,
64796,Cfa,Tropischer Regenwald,Brazil
64797,Cfa,Tropischer Regenwald,Brazil
64798,Af,Tropischer Regenwald,Colombia
64799,Cwb,Wüste / Trockengebiete,Mexico
64800,BWh,Mangroven,Mexico
64801,BWh,Wüste / Trockengebiete,Mexico
64802,Csb,Gemäßigter Laubwald,Chile
64803,Cwb,Tropischer Regenwald,Brazil
64804,Cfb,Tropischer Regenwald,Colombia
64805,Cfa,,
64806,Cfa,Tropischer Regenwald,Brazil
64807,BWh,Wüste / Trockengebiete,Peru
64808,Cwb,Tropischer Nadelwald,Mexico
64809,Cfa,Gemäßigtes Grasland,Argentina
64810,Cfb,Gemäßigtes Grasland,Argentina
64811,Cfb,Tropischer Regenwald,Ecuador
64812,BWh,Wüste / Trockengebiete,Mexico
64813,Cfa,Tropischer Regenwald,Mexico
64814,BSk,Gemäßigtes Grasland,Argentina
64815,Cfa,Tropisches Grasland / Savanne,Paraguay
64816,Af,Tropischer Regenwald,Ecuador
64817,Csb,Gemäßigter Laubwald,Chile
64818,Cfa,Wüste / Trockengebiete,
64819,,Tropischer Regenwald,Costa Rica
64820,Am,Tropischer Regenwald,Belize
64821,Cwb,Tropischer Nadelwald,Mexico
64822,Aw,Tropischer Trockenwald,Mexico
64823,Am,Tropischer Regenwald,Mexico
64824,Cwb,Tropischer Trockenwald,Bolivia
64825,Af,Tropischer Regenwald,Peru
64826,Am,Tropischer Regenwald,
64827,BSk,Wüste / Trockengebiete,Mexico
64828,BSh,Tropischer Trockenwald,Mexico
64829,BSh,Wüste / Trockengebiete,
64830,BWh,Wüste / Trockengebiete,Peru
64831,Cwb,Tropischer Nadelwald,Mexico
64832,Cwb,Gebirgs-Grasland,Argentina
64833,Am,Tropischer Regenwald,
64834,Cfa,Gemäßigtes Grasland,Argentina
64835,Cwa,Tropischer Regenwald,Mexico
64836,Cfa,Tropisches Grasland / Savanne,
64837,Cwa,Tropischer Trockenwald,Mexico
64838,Aw,Tropischer Regenwald,Venezuela
64839,Af,Tropischer Regenwald,Ecuador
64840,Cfa,Tropischer Regenwald,Brazil
64841,Aw,Tropischer Nadelwald,Mexico
64842,Cfb,Tropischer Regenwald,Costa Rica
64843,Aw,Tropischer Trockenwald,Honduras
64844,Csb,Tropischer Regenwald,Ecuador
64845,Cfb,Tropischer Regenwald,Peru
64846,Af,Tropischer Regenwald,Panama
64847,Cfa,Tropischer Regenwald,Paraguay
64848,BSk,Tropisches Grasland / Savanne,Argentina
64849,Am,Tropischer Regenwald,Brazil
64850,Af,Tropischer Regenwald,Peru
64851,Cfa,Tropisches Grasland / Savanne,Brazil
64852,Am,Überschwemmtes Grasland,
64853,Cfb,Tropischer Regenwald,Colombia
64854,Cfa,Tropischer Regenwald,Brazil
64855,Cwb,Tropischer Trockenwald,Mexico
64856,Cfa,Gemäßigtes Grasland,Argentina
64857,Cwb,Tropischer Trockenwald,Mexico
64858,Csb,Mittelmeervegetation,Chile
64859,Cwb,Tropisches Grasland / Savanne,Argentina
64860,Aw,,Ecuador
64861,Cfa,Tropischer Regenwald,Brazil
64862,Cfa,Tropisches Grasland / Savanne,
64863,Cfa,Gemäßigtes Grasland,Argentina
64864,BSk,Wüste / Trockengebiete,Mexico
64865,Cwb,Tropischer Nadelwald,Guatemala
64866,Aw,Tropischer Trockenwald,Mexico
64867,Cfa,Tropisches Grasland / Savanne,Brazil
64868,Af,Tropischer Regenwald,Ecuador
64869,Aw,Tropisches Grasland / Savanne,Brazil
64870,Am,Tropischer Regenwald,
64871,BSh,,Ecuador
64872,Cfa,Gemäßigtes Grasland,Argentina
64873,Cwa,Tropischer Nadelwald,Mexico
64874,Am,Tropischer Regenwald,Brazil
64875,Cfa,Tropisches Grasland / Savanne,
64876,Af,,Costa Rica
64877,Aw,Tropischer Regenwald,Brazil
64878,BWh,Wüste / Trockengebiete,Mexico
64879,Cfa,Wüste / Trockengebiete,
64880,Aw,,Costa Rica
64881,BSh,Wüste / Trockengebiete,Mexico
64882,Aw,Tropischer Regenwald,Mexico
64883,Cfa,Gemäßigtes Grasland,Argentina
64884,BWk,,Chile
64885,Aw,Tropischer Trockenwald,Mexico
64886,Cwa,Tropischer Trockenwald,Mexico
64887,Cwb,Tropischer Trockenwald,Bolivia
64888,Csb,Gemäßigter Laubwald,Chile
64889,Cfa,Tropisches Grasland / Savanne,
64890,Cwb,Wüste / Trockengebiete,Mexico
64891,Af,,Costa Rica
64892,Af,Tropischer Regenwald,Ecuador
64893,Cfa,Tropischer Regenwald,Brazil
64894,Cwb,Tropischer Nadelwald,Mexico
64895,,Tropischer Regenwald,Costa Rica
64896,Cfa,Gemäßigtes Grasland,Argentina
64897,Csb,Gemäßigter Laubwald,Chile
64898,Cwb,Tropischer Nadelwald,Mexico
64899,Cfa,Gemäßigtes Grasland,Argentina
64900,Cfa,Gemäßigtes Grasland,Argentina
64901,BSh,Tropischer Regenwald,Mexico
64902,Aw,,
64903,Cfa,Tropischer Regenwald,Brazil
64904,Af,Tropischer Regenwald,Costa Rica
64905,Af,Tropischer Regenwald,Colombia
64906,BWk,Gebirgs-Grasland,Argentina
64907,Aw,Tropisches Grasland / Savanne,Brazil
64908,Cfb,Gemäßigter Laubwald,Chile
64909,Aw,Gemäßigter Nadelwald,
64910,BWk,Wüste / Trockengebiete,Peru
64911,Aw,Tropisches Grasland / Savanne,Brazil
64912,Aw,Tropischer Trockenwald,Mexico
64913,Am,Überschwemmtes Grasland,
64914,Af,,Costa Rica
64915,Am,Tropisches Grasland / Savanne,Colombia
64916,Af,Tropischer Regenwald,Costa Rica
64917,BWh,Wüste / Trockengebiete,Mexico
64918,Cfa,Tropisches Grasland / Savanne,Brazil
64919,Cfb,Gemäßigter Laubwald,
64920,Aw,Tropisches Grasland / Savanne,Brazil
64921,Cwb,Wüste / Trockengebiete,Mexico
64922,Csb,Gemäßigter Laubwald,Chile
64923,Cfa,Überschwemmtes Grasland,Argentina
64924,Aw,Tropischer Trockenwald,Mexico
64925,Af,Tropischer Regenwald,Costa Rica
64926,Af,,Ecuador
64927,Af,Tropischer Regenwald,Brazil
64928,BSk,Mittelmeervegetation,Chile
64929,Cwb,Tropischer Nadelwald,Mexico
64930,Csb,Tropischer Regenwald,Ecuador
64931,Af,,Ecuador
64932,Cfb,Tropischer Regenwald,Colombia
64933,Aw,Tropischer Regenwald,Dominican Republic
64934,Cfa,Tropisches Grasland / Savanne,
64935,BSk,Mittelmeervegetation,Chile
64936,Af,Tropischer Regenwald,Ecuador
64937,Aw,,Mexico
64938,Cfa,Überschwemmtes Grasland,Argentina
64939,Am,Tropischer Regenwald,Brazil
64940,Cfa,,Argentina
64941,Aw,Tropischer Regenwald,Mexico
64942,Aw,Tropischer Regenwald,Brazil
64943,Csb,Gemäßigter Laubwald,Chile
64944,BWh,Wüste / Trockengebiete,Mexico
64945,Am,Mangroven,Panama
64946,Cfa,Tropisches Grasland / Savanne,Brazil
64947,ET,Gebirgs-Grasland,Colombia
64948,Af,Tropischer Regenwald,Peru
64949,Cfa,Gemäßigtes Grasland,Argentina
64950,Cfb,Tropischer Regenwald,Colombia
64951,Cfa,Tropisches Grasland / Savanne,Uruguay
64952,Csa,Gemäßigter Laubwald,Chile
64953,Am,Tropischer Regenwald,Brazil
64954,Csb,Tropischer Regenwald,Ecuador
64955,BSk,Wüste / Trockengebiete,Mexico
64956,Cfa,,
64957,Cfa,Tropischer Regenwald,Brazil
64958,BSk,Gemäßigtes Grasland,Argentina
64959,Csb,Gemäßigter Laubwald,Chile
64960,Cfb,Tropischer Regenwald,Brazil
64961,BSk,,
64962,Cfa,Tropischer Regenwald,Brazil
64963,Cfb,Tropischer Regenwald,Colombia
64964,,Tropischer Regenwald,Mexico
64965,Aw,Tropischer Regenwald,Mexico
64966,BSk,Wüste / Trockengebiete,Mexico
64967,Cwb,Tropischer Nadelwald,Mexico
64968,Cwa,Tropischer Trockenwald,Mexico
64969,Af,Tropischer Regenwald,Ecuador
64970,Af,Tropischer Regenwald,Peru
64971,Cwa,Tropischer Trockenwald,Mexico
64972,Aw,Tropischer Trockenwald,Puerto Rico
64973,Af,Tropischer Regenwald,Jamaica
64974,BSk,Tropischer Nadelwald,Mexico
64975,Af,Tropischer Regenwald,Colombia
64976,Am,Überschwemmtes Grasland,
64977,Aw,Tropischer Trockenwald,Mexico
64978,Cfa,Tropisches Grasland / Savanne,Argentina
64979,BSh,Wüste / Trockengebiete,Mexico
64980,Aw,Wüste / Trockengebiete,
64981,BSh,Tropischer Trockenwald,Mexico
64982,Af,,Panama
64983,Cfa,Gemäßigtes Grasland,Argentina
64984,Aw,Tropischer Regenwald,Colombia
64985,Cwa,Tropischer Regenwald,Brazil
64986,Af,Tropischer Regenwald,Peru
64987,Dsc,Gemäßigter Laubwald,Chile
64988,Cfb,Gemäßigter Laubwald,Chile
64989,Cwa,Wüste / Trockengebiete,Mexico
64990,Cfa,Tropischer Regenwald,Brazil
64991,Am,Tropischer Regenwald,
64992,Cwa,Tropischer Trockenwald,Mexico
64993,Cwb,Tropischer Nadelwald,Guatemala
64994,BSk,Wüste / Trockengebiete,Mexico
64995,Cwb,Tropisches Grasland / Savanne,Argentina
64996,Cwb,Tropisches Grasland / Savanne,Brazil
64997,Cwb,Wüste / Trockengebiete,Mexico
64998,Cfa,Gemäßigtes Grasland,Argentina
64999,Af,Tropischer Regenwald,Costa Rica
65000,Aw,Tropischer Trockenwald,Mexico
65001,Am,Überschwemmtes Grasland,
65002,Aw,Tropischer Nadelwald,Mexico
65003,Cwa,Tropischer Regenwald,Mexico
65004,Aw,Tropisches Grasland / Savanne,Brazil
65005,Cfa,Tropisches Grasland / Savanne,
65006,Aw,Tropischer Regenwald,Brazil
65007,BWh,Wüste / Trockengebiete,Peru
65008,Am,Tropischer Regenwald,
65009,Cfa,Gemäßigtes Grasland,Argentina
65010,Aw,,Mexico
65011,Af,Tropischer Regenwald,Brazil
65012,Aw,Wüste / Trockengebiete,Brazil
65013,Cfb,Tropischer Regenwald,Ecuador
65014,Cwb,Tropischer Regenwald,Costa Rica
65015,Af,Tropischer Regenwald,Costa Rica
65016,Cwa,Tropischer Regenwald,Brazil
65017,Cwa,Wüste / Trockengebiete,Mexico
65018,Am,Tropisches Grasland / Savanne,Bolivia
65019,Cwa,Tropischer Nadelwald,Mexico
65020,Af,Tropischer Regenwald,Costa Rica
65021,BWh,Wüste / Trockengebiete,Mexico
65022,BSh,Wüste / Trockengebiete,
65023,Cfa,Tropischer Regenwald,Brazil
65024,Cfb,Tropischer Regenwald,Brazil
65025,Af,Tropischer Regenwald,Colombia
65026,Af,Tropischer Regenwald,Peru
65027,Cfb,Gemäßigter Laubwald,Chile
65028,Cfa,Gemäßigtes Grasland,Argentina
65029,Cfa,Gemäßigtes Grasland,Argentina
65030,Cfb,Tropischer Regenwald,Ecuador
65031,Csb,Tropischer Regenwald,Ecuador
65032,Cfa,Gemäßigtes Grasland,Argentina
65033,Cfa,Wüste / Trockengebiete,
65034,Aw,Tropisches Grasland / Savanne,Brazil
65035,Cwa,Tropischer Nadelwald,Mexico
65036,Cwb,Wüste / Trockengebiete,Mexico
65037,Am,Mangroven,
65038,BSh,Tropisches Grasland / Savanne,Argentina
65039,Aw,Tropisches Grasland / Savanne,Brazil
65040,Cwb,Wüste / Trockengebiete,Mexico
65041,Cfa,,Argentina
65042,Cwb,Wüste / Trockengebiete,Mexico
65043,Csb,Gemäßigter Laubwald,Chile
65044,Aw,,Mexico
65045,Cwb,Tropischer Nadelwald,Mexico
65046,Am,Mangroven,French Guiana
65047,Cwa,Tropischer Regenwald,Argentina
65048,BSh,Tropischer Trockenwald,Mexico
65049,Dsb,Mittelmeervegetation,Chile
65050,Cfb,Tropischer Regenwald,Ecuador
65051,Cfb,Gemäßigter Laubwald,Chile
65052,Am,Tropischer Trockenwald,Bolivia
65053,ET,Gebirgs-Grasland,Ecuador
65054,Aw,,
65055,Cwb,Tropischer Nadelwald,Mexico
65056,Cfa,Gemäßigtes Grasland,Argentina
65057,Cfb,Tropischer Regenwald,Brazil
65058,Cfa,Tropischer Regenwald,Brazil
65059,Aw,Überschwemmtes Grasland,Brazil
65060,Af,Überschwemmtes Grasland,
65061,Cwb,Wüste / Trockengebiete,Mexico
65062,Csb,Gemäßigter Laubwald,Chile
65063,Cwb,Wüste / Trockengebiete,Mexico
65064,Cwb,Tropischer Nadelwald,Mexico
65065,Cwb,Wüste / Trockengebiete,Mexico
65066,Cfa,,
65067,Aw,Tropischer Trockenwald,Honduras
65069,Cfa,Tropisches Grasland / Savanne,
65070,Am,Tropischer Regenwald,Panama
65071,,Tropischer Nadelwald,Mexico
65072,Cwb,Wüste / Trockengebiete,Mexico
65073,Csb,Gemäßigter Laubwald,Argentina
65074,BWh,Wüste / Trockengebiete,Mexico
65075,Aw,Tropischer Regenwald,Brazil
65076,Cwb,Wüste / Trockengebiete,Mexico
65077,Cfb,Tropischer Regenwald,Colombia
65078,Cwb,Wüste / Trockengebiete,Mexico
65079,Af,Tropischer Regenwald,Peru
65080,Cfa,Gemäßigtes Grasland,Argentina
65081,Am,,
65082,Cwb,Tropischer Trockenwald,Mexico
65083,Cfa,,Argentina
65084,Am,Tropischer Regenwald,Belize
65085,Cfa,Gemäßigtes Grasland,Argentina
65086,Cwa,Wüste / Trockengebiete,Mexico
65087,BSk,,Mexico
65088,Cwb,Tropischer Nadelwald,Guatemala
65089,Csa,Gemäßigter Laubwald,Chile
65090,Cfa,,
65091,Cwa,Tropischer Trockenwald,Mexico
65092,Aw,Gemäßigter Nadelwald,
65093,Af,Tropischer Regenwald,Costa Rica
65094,Cwa,Tropischer Trockenwald,Mexico
65095,Af,Tropischer Regenwald,Brazil
65096,Am,Tropischer Regenwald,
65097,BSk,Wüste / Trockengebiete,Mexico
65098,Cwa,Tropischer Regenwald,Brazil
65099,Am,Tropischer Regenwald,Costa Rica
65100,BSh,Wüste / Trockengebiete,
65101,BWh,Wüste / Trockengebiete,Mexico
65102,Cfa,,Argentina
65103,Cfb,Tropischer Regenwald,Ecuador
65104,Cfb,Gemäßigter Laubwald,Chile
65105,Cwb,Wüste / Trockengebiete,Mexico
65106,Cwa,Tropischer Trockenwald,Mexico
65107,BSk,Mittelmeervegetation,Mexico
65108,BWh,,Mexico
65109,Cfb,Tropischer Regenwald,Colombia
65110,Af,,Costa Rica
65111,Aw,Überschwemmtes Grasland,
65112,Af,Tropischer Regenwald,Ecuador
65113,Af,Tropischer Regenwald,Ecuador
65114,,Tropischer Regenwald,Colombia
65115,Am,Tropisches Grasland / Savanne,Colombia
65116,Cfa,Tropischer Regenwald,Brazil
65117,Af,Tropischer Regenwald,Brazil
65118,Cfa,Tropisches Grasland / Savanne,Brazil
65119,Aw,Tropisches Grasland / Savanne,Brazil
65120,Aw,Tropischer Regenwald,Costa Rica
65121,Am,Tropischer Regenwald,Costa Rica
65122,Csb,Gemäßigter Laubwald,Argentina
65123,Aw,Tropischer Regenwald,Brazil
65124,Cwa,Wüste / Trockengebiete,Mexico
65125,Cfa,,
65126,Am,Tropischer Regenwald,Costa Rica
65127,Cwa,Tropischer Trockenwald,Mexico
65128,Am,,
65129,Am,Tropischer Regenwald,
65130,Aw,Mangroven,Venezuela
65131,Am,,Costa Rica
65132,ET,Tropischer Regenwald,Ecuador
65133,Aw,Tropischer Nadelwald,Mexico
65134,Af,Tropischer Regenwald,Peru
65135,Aw,Tropischer Trockenwald,Bolivia
65136,Af,Tropischer Regenwald,Peru
65137,Am,Überschwemmtes Grasland,
65138,Cwb,Tropischer Nadelwald,Guatemala
65139,BWh,Wüste / Trockengebiete,Mexico
65140,BSk,,
65141,Af,Tropischer Regenwald,Suriname
65142,BWh,Wüste / Trockengebiete,Mexico
65143,Csa,Gemäßigter Laubwald,Chile
65144,Af,Tropischer Regenwald,Costa Rica
65145,Cfb,Tropischer Regenwald,Brazil
65146,Cfb,Tropischer Regenwald,Ecuador
65147,Cwb,Wüste / Trockengebiete,Mexico
65148,Cfa,Gemäßigtes Grasland,Argentina
65149,Cfa,Gemäßigtes Grasland,Argentina
65150,Af,Tropischer Regenwald,French Guiana
65151,Af,Tropischer Regenwald,Ecuador
65152,Csb,Gemäßigter Laubwald,Chile
65153,Aw,Tropischer Regenwald,Nicaragua
65154,Am,Tropischer Regenwald,
65155,Aw,Tropisches Grasland / Savanne,Brazil
65156,Csb,Tropischer Regenwald,Ecuador
65157,Cwb,Wüste / Trockengebiete,Mexico
65158,Am,Mangroven,French Guiana
65159,Aw,Tropischer Regenwald,Brazil
65160,Cfb,Tropischer Regenwald,Brazil
65161,Cfb,Tropischer Regenwald,Brazil
65162,Cfb,Tropischer Regenwald,Brazil
65163,Cfa,Gemäßigtes Grasland,Argentina
65164,,Tropischer Regenwald,Colombia
65165,Af,Wüste / Trockengebiete,Ecuador
